A_x [g]	A_y [g]	A_z [g]
  -0.630251988	   1.710561967	  -0.691617987
  -0.888769983	   0.966117981	  -0.592370989
  -0.888769983	   0.100771998	  -0.290786994
  -1.221646976	  -1.158572978	  -0.133589997
  -1.706901967	  -1.855253964	   0.027266999
  -1.401108973	  -1.937542963	  -0.285967994
  -1.064266979	  -1.635897968	  -0.397170992
  -0.742735986	  -1.011135980	  -0.205691996
  -0.073748999	  -0.048555999	  -0.449325991
   0.044773999	   1.607593969	  -0.823072984
  -1.509810971	   1.998603961	  -0.483668991
  -1.096169979	   1.998603961	  -0.571447989
  -0.540215990	   0.951294982	  -0.380029993
  -0.670511987	  -0.014091000	  -0.193735996
  -1.238482976	  -0.978134981	   0.046603999
  -1.676279968	  -1.526036971	   0.479337991
  -1.409587973	  -1.785469966	   0.164089997
  -0.923173982	  -1.341694974	  -0.156586997
  -0.633240988	  -0.664289987	  -0.156952997
  -0.369598993	   0.383689993	  -0.547413989
  -1.033400980	   1.998603961	  -0.703085986
  -1.491998971	   1.998603961	  -0.253576995
  -0.610548988	   1.620281969	  -0.430781992
  -0.582122989	   0.626164988	  -0.300485994
  -0.727119986	  -0.452436991	  -0.422424992
  -1.089764979	  -1.016869980	  -0.090279998
  -1.247266976	  -1.543238970	   0.108579998
  -1.023457980	  -1.954195962	  -0.416873992
  -0.831124984	  -1.503771971	  -0.244609995
  -0.613171988	  -0.830209984	  -0.221002996
  -0.200628996	   0.451460991	  -0.585660989
  -0.994665981	   1.998603961	  -0.347272993
  -1.609972969	   1.998603961	  -0.060084999
  -0.699974986	   1.309974975	  -0.578157989
  -0.563578989	   0.197151996	  -0.433831992
  -0.693447987	  -0.676367987	  -0.393693992
  -0.917500982	  -1.376281973	  -0.358435993
  -0.956174982	  -1.998603961	  -0.670389987
  -0.944523982	  -1.879287964	  -0.990822981
  -1.125998978	  -1.279657975	  -0.549243989
  -0.373868993	  -0.253759995	  -0.299082994
   0.054838999	   1.975362962	   0.076310999
  -1.292284975	   1.998603961	   0.893100983
  -0.574009989	   1.998603961	   0.100832998
  -0.579255989	   1.033705980	  -0.144020997
  -0.808005984	  -0.116021998	  -0.193186996
  -1.060667980	  -0.810018984	  -0.059352999
  -1.331446974	  -1.246717976	  -0.211669996
  -1.340535974	  -1.610521969	  -0.590601989
  -1.187242977	  -1.457045972	  -0.673439987
