Time	A_x [g]	A_y [g]	A_z [g]
 109.365678000	  -0.057095999	  -1.028703980	   1.077015979
 109.374292000	  -0.015128000	  -1.078967979	   1.061887980
 109.382906000	   0.065879999	  -1.112639979	   1.061887980
 109.391520000	   0.146399997	  -1.124351978	   1.021871980
 109.400134000	   0.187879996	  -1.146799978	   0.925735982
 109.408748000	   0.198127996	  -1.184863977	   0.871079983
 109.417362000	   0.172751997	  -1.182423977	   0.830087984
 109.425976000	   0.146887997	  -1.168759977	   0.771039985
 109.434590000	   0.093695998	  -1.179495977	   0.744199986
 109.443204000	   0.031231999	  -1.150703978	   0.770551985
 109.451818000	  -0.048311999	  -1.037487980	   0.856927983
 109.460432000	  -0.094183998	  -0.925735982	   0.923295982
 109.469046000	  -0.131271997	  -0.855463983	   0.994055981
 109.477660000	  -0.143959997	  -0.799343985	   1.026263980
 109.486274000	  -0.125903998	  -0.751031986	   1.023335980
 109.494888000	  -0.110287998	  -0.682223987	   1.027727980
 109.503502000	  -0.099063998	  -0.587063989	   1.071647979
 109.512116000	  -0.085887998	  -0.468479991	   1.141431978
 109.520730000	  -0.059535999	  -0.360631993	   1.189255977
 109.529344000	  -0.018056000	  -0.226919996	   1.213655977
 109.537958000	  -0.046847999	  -0.195199996	   1.207311977
 109.546572000	  -0.087839998	  -0.136151997	   1.161439978
 109.555186000	  -0.131271997	  -0.105895998	   1.140943978
 109.563800000	  -0.173727997	  -0.096135998	   1.094095979
 109.572414000	  -0.212279996	  -0.058559999	   1.034071980
 109.581028000	  -0.236191995	   0.019032000	   1.014063980
 109.589642000	  -0.223503996	   0.089303998	   1.022847980
 109.598256000	  -0.197151996	   0.117119998	   0.958431982
 109.606870000	  -0.152255997	   0.146887997	   0.865223983
 109.615484000	  -0.079543998	   0.235703995	   0.853511984
 109.624098000	   0.010736000	   0.399671992	   0.936471982
 109.632712000	   0.094671998	   0.566079989	   0.967703981
 109.641326000	   0.087839998	   0.692471987	   0.894015983
 109.649940000	   0.100527998	   0.781775985	   0.772015985
 109.658554000	   0.118583998	   0.832527984	   0.650015987
 109.667168000	   0.167383997	   0.856927983	   0.491415991
 109.675782000	   0.210327996	   0.925735982	   0.412847992
 109.684396000	   0.210327996	   1.125327978	   0.495319990
 109.693010000	   0.232287996	   1.385919973	   0.695399987
 109.701624000	   0.301583994	   1.602103969	   0.855951983
 109.710238000	   0.401623992	   1.771439966	   0.935007982
 109.718852000	   0.480679991	   1.877823964	   0.999423981
 109.727466000	   0.560223989	   1.936383963	   1.062863979
 109.736080000	   0.635375988	   1.952487962	   1.098487979
 109.744694000	   0.641231988	   1.873919964	   1.121423978
 109.753308000	   0.585599989	   1.734351967	   1.103367979
 109.761922000	   0.494831990	   1.581607969	   1.059447980
 109.770536000	   0.410407992	   1.437159972	   1.003327981
 109.779150000	   0.358679993	   1.287343975	   0.913047982
 109.787764000	   0.334767994	   1.129231978	   0.822767984
 109.796378000	   0.306951994	   0.944767982	   0.724191986
 109.804992000	   0.252295995	   0.780311985	   0.652943987
 109.813606000	   0.181535996	   0.634887988	   0.584623989
 109.822220000	   0.107359998	   0.495807990	   0.584623989
 109.830834000	   0.062951999	   0.393815992	   0.638791988
 109.839448000	   0.025376000	   0.329887994	   0.716383986
 109.848062000	   0.021960000	   0.268399995	   0.798367985
 109.856676000	   0.053679999	   0.184951996	   0.850583984
 109.865290000	   0.083447998	   0.132735997	   0.862783983
 109.873904000	   0.089303998	   0.070271999	   0.838871984
 109.882518000	   0.060511999	  -0.045383999	   0.783727985
 109.891132000	   0.087351998	  -0.171287997	   0.778359985
 109.899746000	   0.091743998	  -0.247903995	   0.874983983
 109.908360000	   0.090767998	  -0.313295994	   0.980879981
 109.916974000	   0.112239998	  -0.390887992	   1.055543980
 109.925588000	   0.137127997	  -0.426023992	   1.057007980
 109.934202000	   0.169823997	  -0.444079991	   1.036999980
 109.942816000	   0.199103996	  -0.508007990	   1.067255979
 109.951430000	   0.160551997	  -0.587063989	   1.102879979
 109.960044000	   0.097599998	  -0.650503987	   1.138015978
 109.968658000	   0.033183999	  -0.730047986	   1.164367978
 109.977272000	   0.000976000	  -0.849607984	   1.148263978
 109.985886000	   0.011712000	  -0.951111982	   1.139479978
 109.994500000	   0.057095999	  -1.027239980	   1.115079978
 110.003114000	   0.135175997	  -1.095559979	   1.049199980
 110.011728000	   0.226919996	  -1.126791978	   0.991615981
 110.020342000	   0.285967994	  -1.118007978	   0.972583981
 110.028956000	   0.319639994	  -1.084335979	   0.990639981
 110.037570000	   0.328911994	  -1.069207979	   0.977463981
 110.046184000	   0.319151994	  -1.082383979	   0.949647982
 110.054798000	   0.280111995	  -1.077991979	   0.932567982
 110.063412000	   0.215207996	  -1.048223980	   0.903775983
 110.072026000	   0.134199997	  -1.025775980	   0.889623983
 110.080640000	   0.075151999	  -1.002839981	   0.877911983
 110.089254000	   0.045383999	  -0.961847981	   0.874983983
 110.097868000	   0.031719999	  -0.901823983	   0.881327983
 110.106482000	   0.019032000	  -0.841799984	   0.891575983
 110.115096000	   0.005368000	  -0.797879985	   0.915487982
 110.123710000	  -0.008296000	  -0.749079986	   0.926223982
 110.132324000	  -0.025376000	  -0.693935987	   0.945255982
 110.140938000	  -0.046847999	  -0.654407987	   0.958431982
 110.149552000	  -0.069295999	  -0.625615988	   0.980391981
 110.158166000	  -0.081495998	  -0.589503989	   1.003815981
 110.166780000	  -0.084423998	  -0.524599990	   1.007231981
 110.175394000	  -0.119071998	  -0.433343992	   1.042855980
 110.184008000	  -0.136639997	  -0.346479993	   1.110687979
 110.192622000	  -0.121511998	  -0.292799994	   1.157047978
 110.201236000	  -0.094183998	  -0.247415995	   1.205359977
 110.209850000	  -0.039527999	  -0.183487996	   1.247327976
 110.218464000	   0.021472000	  -0.143471997	   1.267823976
 110.227078000	   0.092719998	   0.018056000	   1.211703977
 110.235692000	   0.118095998	   0.170311997	   1.159487978
 110.244306000	   0.096623998	   0.287431994	   1.113127979
 110.252920000	   0.000976000	   0.311831994	   1.081407979
 110.261534000	  -0.095647998	   0.310855994	   1.013087980
 110.270148000	  -0.162991997	   0.356239993	   0.896455983
 110.278762000	  -0.208375996	   0.422119992	   0.846679984
 110.287376000	  -0.242535995	   0.537775990	   0.884255983
 110.295990000	  -0.260103995	   0.618295988	   0.877911983
 110.304604000	  -0.261567995	   0.632935988	   0.833015984
 110.313218000	  -0.222527996	   0.678319987	   0.793487985
 110.321832000	  -0.100527998	   0.813007984	   0.770063985
 110.330446000	   0.009760000	   0.951111982	   0.792023985
 110.339060000	   0.085399998	   1.093607979	   0.843751984
 110.347674000	   0.192271996	   1.253671976	   0.910119982
 110.356288000	   0.290847994	   1.349807974	   0.961847981
 110.364902000	   0.381127993	   1.412271973	   0.928663982
 110.373516000	   0.427487992	   1.421055973	   0.831063984
 110.382130000	   0.414311992	   1.465951972	   0.839847984
 110.390744000	   0.396743992	   1.478151971	   0.862783983
 110.399358000	   0.387959993	   1.472295972	   0.896455983
 110.407972000	   0.392839992	   1.469855972	   0.980879981
 110.416586000	   0.378199993	   1.432767972	   1.029679980
 110.425200000	   0.335255994	   1.363471974	   1.029191980
 110.433814000	   0.286943994	   1.261967976	   0.981855981
 110.442428000	   0.248879995	   1.164855978	   0.926223982
 110.451042000	   0.211791996	   1.099463979	   0.906215983
 110.459656000	   0.170799997	   1.031143980	   0.906215983
 110.468270000	   0.168359997	   0.942815982	   0.899383983
 110.476884000	   0.178607997	   0.872543983	   0.886695983
 110.485498000	   0.210815996	   0.813495984	   0.891575983
 110.494112000	   0.250343995	   0.759327985	   0.894991983
 110.502726000	   0.271815995	   0.691007987	   0.882791983
 110.511340000	   0.285967994	   0.612927988	   0.872543983
 110.519954000	   0.267911995	   0.554367989	   0.865711983
 110.528568000	   0.200567996	   0.510447990	   0.883279983
 110.537182000	   0.132735997	   0.456767991	   0.939399982
 110.545796000	   0.068319999	   0.346967993	   0.990639981
 110.554410000	   0.008296000	   0.218623996	   0.963799981
 110.563024000	   0.010736000	   0.066855999	   0.898407983
 110.571638000	  -0.011712000	  -0.049775999	   0.884743983
 110.580252000	  -0.015616000	  -0.206423996	   0.838871984
 110.588866000	  -0.032207999	  -0.352823993	   0.800319985
 110.597480000	  -0.025376000	  -0.502151990	   0.750543986
 110.606094000	   0.001464000	  -0.615855988	   0.712479986
 110.614708000	   0.019520000	  -0.683199987	   0.727607986
 110.623322000	   0.007320000	  -0.707599986	   0.831551984
 110.631936000	  -0.045871999	  -0.709063986	   0.915487982
 110.640550000	  -0.105895998	  -0.714919986	   0.994055981
 110.649164000	  -0.129319998	  -0.783239985	   1.002839981
 110.657778000	  -0.136151997	  -0.908167982	   0.981367981
 110.666392000	  -0.119071998	  -1.035535980	   0.977951981
 110.675006000	  -0.119071998	  -1.123863978	   0.998447981
 110.683620000	  -0.089791998	  -1.192183977	   0.986735981
 110.692234000	  -0.069295999	  -1.218535976	   0.990639981
 110.700848000	  -0.038551999	  -1.250255976	   0.955503982
 110.709462000	  -0.033671999	  -1.274655975	   0.908167982
 110.718076000	  -0.042455999	  -1.339559974	   0.820815984
 110.726690000	  -0.006344000	  -1.346879974	   0.827159984
 110.735304000	   0.030743999	  -1.265871976	   0.904751983
 110.743918000	   0.070759999	  -1.134111978	   1.020407980
 110.752532000	   0.096135998	  -1.005767981	   1.121911978
 110.761146000	   0.083935998	  -0.952575982	   1.132159978
 110.769760000	   0.058071999	  -0.960383981	   1.084823979
 110.778374000	   0.020008000	  -0.973071981	   1.009183981
 110.786988000	  -0.023912000	  -0.959407981	   0.966727981
 110.795602000	  -0.083447998	  -0.921831982	   0.942327982
 110.804216000	  -0.123463998	  -0.905239983	   0.929639982
 110.812830000	  -0.105407998	  -0.889135983	   0.976487981
 110.821444000	  -0.069783999	  -0.851071984	   1.027727980
 110.830058000	  -0.023424000	  -0.785679985	   1.046759980
 110.838672000	   0.010736000	  -0.688079987	   1.044807980
 110.847286000	   0.082471998	  -0.575351989	   1.044807980
 110.855900000	   0.103455998	  -0.462135991	   1.024799980
 110.864514000	   0.104431998	  -0.363559993	   1.030167980
 110.873128000	   0.086863998	  -0.279623995	   1.054567980
 110.881742000	   0.069295999	  -0.213255996	   1.057007980
 110.890356000	   0.026839999	  -0.136639997	   1.068719979
 110.898970000	   0.021960000	  -0.060999999	   1.144847978
 110.907584000	   0.009760000	   0.034647999	   1.219511976
 110.916198000	  -0.025376000	   0.063439999	   1.154607978
 110.924812000	  -0.070271999	   0.154695997	   1.045783980
 110.933426000	  -0.119071998	   0.223015996	   1.005767981
 110.942040000	  -0.145423997	   0.280111995	   1.024311980
 110.950654000	  -0.153719997	   0.373319993	   0.886207983
 110.959268000	  -0.133711997	   0.410895992	   0.703207986
 110.967882000	  -0.110287998	   0.390887992	   0.550463989
 110.976496000	  -0.088327998	   0.391863992	   0.533871990
 110.985110000	  -0.071735999	   0.525575990	   0.599751988
 110.993724000	  -0.020984000	   0.734927986	   0.671975987
 111.002338000	   0.059535999	   0.951599982	   0.744687986
 111.010952000	   0.200079996	   1.293687975	   0.888647983
 111.019566000	   0.374783993	   1.632847968	   1.016015980
 111.028180000	   0.555343989	   1.870503964	   1.113127979
 111.036794000	   0.668559987	   2.004215961	   1.164855978
 111.045408000	   0.718823986	   2.006655961	   1.118007978
 111.054022000	   0.711503986	   1.935895963	   1.028703980
 111.062636000	   0.645623988	   1.845615964	   1.021871980
 111.071250000	   0.570959989	   1.727031967	   1.051151980
 111.079864000	   0.504591990	   1.586487969	   1.010159981
 111.088478000	   0.479215991	   1.462047972	   0.930127982
 111.097092000	   0.439687992	   1.341999974	   0.859367983
 111.105706000	   0.378687993	   1.200967977	   0.797391985
 111.114320000	   0.294263994	   1.049687980	   0.802759985
 111.122934000	   0.256199995	   0.905239983	   0.764207985
 111.131548000	   0.254735995	   0.793487985	   0.685151987
 111.140162000	   0.264007995	   0.705159986	   0.642695988
 111.148776000	   0.242535995	   0.648063987	   0.664167987
 111.157390000	   0.192759996	   0.587551989	   0.720287986
 111.166004000	   0.153231997	   0.518255990	   0.771039985
 111.174618000	   0.148839997	   0.444567991	   0.779335985
 111.183232000	   0.149815997	   0.364047993	   0.797391985
 111.191846000	   0.148351997	   0.305487994	   0.844727984
 111.200460000	   0.152255997	   0.237655995	   0.899871983
 111.209074000	   0.149815997	   0.166407997	   0.961847981
 111.217688000	   0.094671998	   0.077103999	   0.978439981
 111.226302000	   0.057583999	  -0.022448000	   0.916951982
 111.234916000	   0.035135999	  -0.107847998	   0.900847983
 111.243530000	   0.010248000	  -0.210815996	   0.909631982
 111.252144000	  -0.026839999	  -0.337695993	   0.914999982
 111.260758000	  -0.056607999	  -0.434807992	   0.961847981
 111.269372000	  -0.094183998	  -0.516303990	   0.961847981
 111.277986000	  -0.123951998	  -0.607559988	   0.966239981
 111.286600000	  -0.136151997	  -0.702231986	   0.982343981
 111.295214000	  -0.153231997	  -0.773479985	   0.992591981
 111.303828000	  -0.162991997	  -0.847655984	   0.943303982
 111.312442000	  -0.161527997	  -0.947207982	   0.934519982
 111.321056000	  -0.121999998	  -0.998447981	   0.981855981
 111.329670000	  -0.043919999	  -0.977463981	   1.032119980
 111.338284000	   0.035623999	  -0.921831982	   1.097999979
 111.346898000	   0.073687999	  -0.876935983	   1.139479978
 111.355512000	   0.049775999	  -0.889623983	   1.154607978
 111.364126000	  -0.004392000	  -0.928663982	   1.118007978
 111.372740000	  -0.076615999	  -0.978927981	   1.082383979
 111.381354000	  -0.111751998	  -1.018455980	   1.075551979
 111.389968000	  -0.118095998	  -1.054567980	   1.061887980
 111.398582000	  -0.102479998	  -1.063351979	   1.036023980
 111.407196000	  -0.076127999	  -1.034071980	   0.989663981
 111.415810000	  -0.056119999	  -0.957455982	   0.973559981
 111.424424000	  -0.064415999	  -0.872055983	   0.995031981
 111.433038000	  -0.076127999	  -0.829599984	   1.025287980
 111.441652000	  -0.053679999	  -0.813007984	   1.021383980
 111.450266000	  -0.026351999	  -0.769575985	   1.005279981
 111.458880000	  -0.010248000	  -0.695399987	   1.009183981
 111.467494000	  -0.005856000	  -0.620735988	   1.020407980
 111.476108000	  -0.013176000	  -0.553879989	   1.048223980
 111.484722000	  -0.040503999	  -0.489951991	   1.068719979
 111.493336000	  -0.055143999	  -0.465551991	   1.074575979
 111.501950000	  -0.047335999	  -0.456279991	   1.063351979
